frame;timestamp;x;y;z;rotX;rotY;rotZ;speed;hasSpringJoint
305;10,35514;32;23;50;0;0;0;0;False
310;10,43836;32;23;50;0;0;0;0;False
315;10,52435;32;23;50;0;0;0;0;False
320;10,60439;32;23;50;0;0;0;0;False
325;10,6913;32;23;50;0;0;0;0;False
330;10,77432;32;23;50;0;0;0;0;False
335;10,85591;32;23;50;0;0;0;0;False
340;10,93856;32;23;50;0;0;0;0;False
345;11,02367;32;23;50;0;0;0;0;False
350;11,10614;32;23;50;0;0;0;0;False
355;11,1884;32;23;50;0;0;0;0;False
360;11,27186;32;23;50;0;0;0;0;False
365;11,35551;32;23;50;0;0;0;0;False
370;11,43861;32;23;50;0;0;0;0;False
375;11,52155;32;23;50;0;0;0;0;False
380;11,60547;32;23;50;0;0;0;0;False
385;11,68851;32;23;50;0;0;0;0;False
390;11,77244;32;23;50;0;0;0;0;False
395;11,85589;32;23;50;0;0;0;0;False
400;11,93934;32;23;50;0;0;0;0;False
405;12,02201;32;23;50;0;0;0;0;False
410;12,10461;32;23;50;0;0;0;0;False
415;12,1894;32;23;50;0;0;0;0;False
420;12,26803;32;23;50;0;0;0;0;False
425;12,35698;32;23;50;0;0;0;0;False
430;12,44031;32;23;50;0;0;0;0;False
435;12,52367;32;23;50;0;0;0;0;False
440;12,60588;32;23;50;0;0;0;0;False
445;12,68868;32;23;50;0;0;0;0;False
450;12,77254;32;23;50;0;0;0;0;False
455;12,85513;32;23;50;0;0;0;0;False
460;12,94004;32;23;50;0;0;0;0;False
465;13,02113;32;23;50;0;0;0;0;False
470;13,10607;32;23;50;0;0;0;0;False
475;13,18914;32;23;50;0;0;0;0;False
480;13,27152;32;23;50;0;0;0;0;False
485;13,35539;32;23;50;0;0;0;0;False
490;13,43908;32;23;50;0;0;0;0;False
495;13,52161;32;23;50;0;0;0;0;False
500;13,60515;32;23;50;0;0;0;0;False
505;13,68865;32;23;50;0;0;0;0;False
510;13,77234;32;23;50;0;0;0;0;False
515;13,85598;32;23;50;0;0;0;0;False
520;13,93845;32;23;50;0;0;0;0;False
525;14,02304;32;23;50;0;0;0;0;False
530;14,10617;32;23;50;0;0;0;0;False
535;14,18879;32;23;50;0;0;0;0;False
540;14,2727;32;23;50;0;0;0;0;False
545;14,35677;32;23;50;0;0;0;0;False
550;14,43949;32;23;50;0;0;0;0;False
555;14,52244;32;23;50;0;0;0;0;False
560;14,60514;32;23;50;0;0;0;0;False
565;14,69042;32;23;50;0;0;0;0;False
570;14,77259;32;23;50;0;0;0;0;False
575;14,85504;32;23;50;0;0;0;0;False
580;14,93931;32;23;50;0;0;0;0;False
585;15,02288;32;23;50;0;0;0;0;False
590;15,10614;32;23;50;0;0;0;0;False
595;15,18912;32;23;50;0;0;0;0;False
600;15,27151;32;23;50;0;0;0;0;False
605;15,35536;32;23;50;0;0;0;0;False
610;15,44019;32;23;50;0;0;0;0;False
615;15,52175;32;23;50;0;0;0;0;False
620;15,60604;32;23;50;0;0;0;0;False
625;15,68855;32;23;50;0;0;0;0;False
630;15,77315;32;23;50;0;0;0;0;False
635;15,85567;32;23;50;0;0;0;0;False
640;15,93982;32;23;50;0;0;0;0;False
645;16,02205;32;23;50;0;0;0;0;False
650;16,10524;32;23;50;0;0;0;0;False
655;16,18845;32;23;50;0;0;0;0;False
660;16,27231;32;23;50;0;0;0;0;False
665;16,35502;32;23;50;0;0;0;0;False
670;16,43902;32;23;50;0;0;0;0;False
675;16,52263;32;23;50;0;0;0;0;False
680;16,60576;32;23;50;0;0;0;0;False
685;16,68837;32;23;50;0;0;0;0;False
690;16,77274;32;23;50;0;0;0;0;False
695;16,8553;32;23;50;0;0;0;0;False
700;16,93892;32;23;50;0;0;0;0;False
705;17,02275;32;23;50;0;0;0;0;False
710;17,10625;32;23;50;0;0;0;0;False
715;17,18973;32;23;50;0;0;0;0;False
720;17,27135;32;23;50;0;0;0;0;False
725;17,35493;32;23;50;0;0;0;0;False
730;17,43929;32;23;50;0;0;0;0;False
735;17,52316;32;23;50;0;0;0;0;False
740;17,60493;32;23;50;0;0;0;0;False
745;17,68825;32;23;50;0;0;0;0;False
750;17,77246;32;23;50;0;0;0;0;False
755;17,85575;32;23;50;0;0;0;0;False
760;17,93891;32;23;50;0;0;0;0;False
765;18,02362;32;23;50;0;0;0;0;False
770;18,10488;32;23;50;0;0;0;0;False
775;18,1883;32;23;50;0;0;0;0;False
780;18,27188;32;23;50;0;0;0;0;False
785;18,35569;32;23;50;0;0;0;0;False
790;18,43905;32;23;50;0;0;0;0;False
795;18,52304;32;23;50;0;0;0;0;False
800;18,60607;32;23;50;0;0;0;0;False
805;18,68791;32;23;50;0;0;0;0;False
810;18,77172;32;23;50;0;0;0;0;False
815;18,85586;32;23;50;0;0;0;0;False
820;18,93882;32;23;50;0;0;0;0;False
825;19,02329;32;23;50;0;0;0;0;False
830;19,10605;32;23;50;0;0;0;0;False
835;19,19003;32;23;50;0;0;0;0;False
840;19,27227;32;23;50;0;0;0;0;False
845;19,3573;32;23;50;0;0;0;0;False
850;19,44052;32;23;50;0;0;0;0;False
855;19,52277;32;23;50;0;0;0;0;False
860;19,60525;32;23;50;0;0;0;0;False
865;19,68994;32;23;50;0;0;0;0;False
870;19,77265;32;23;50;0;0;0;0;False
875;19,85607;32;23;50;0;0;0;0;False
880;19,93895;32;23;50;0;0;0;0;False
885;20,02152;32;23;50;0;0;0;0;False
890;20,10555;32;23;50;0;0;0;0;False
895;20,18919;32;23;50;0;0;0;0;False
900;20,27129;32;23;50;0;0;0;0;False
905;20,35546;32;23;50;0;0;0;0;False
910;20,43937;32;23;50;0;0;0;0;False
915;20,52202;32;23;50;0;0;0;0;False
920;20,60479;32;23;50;0;0;0;0;False
925;20,69025;32;23;50;0;0;0;0;False
930;20,77224;32;23;50;0;0;0;0;False
935;20,85598;32;23;50;0;0;0;0;False
940;20,93957;32;23;50;0;0;0;0;False
945;21,02136;32;23;50;0;0;0;0;False
950;21,1053;32;23;50;0;0;0;0;False
955;21,19087;32;23;50;0;0;0;0;False
960;21,27423;32;23;50;0;0;0;0;False
965;21,35752;32;23;50;0;0;0;0;False
970;21,43872;32;23;50;0;0;0;0;False
975;21,52211;32;23;50;0;0;0;0;False
980;21,60731;32;23;50;0;0;0;0;False
985;21,6898;32;23;50;0;0;0;0;False
990;21,77265;32;23;50;0;0;0;0;False
995;21,8564;32;23;50;0;0;0;0;False
1000;21,93859;32;23;50;0;0;0;0;False
1005;22,02254;32;23;50;0;0;0;0;False
1010;22,10638;32;23;50;0;0;0;0;False
1015;22,18847;32;23;50;0;0;0;0;False
1020;22,27424;32;23;50;0;0;0;0;False
1025;22,35711;32;23;50;0;0;0;0;False
1030;22,43832;32;23;50;0;0;0;0;False
1035;22,52414;32;23;50;0;0;0;0;False
1040;22,60682;32;23;50;0;0;0;0;False
1045;22,69036;32;23;50;0;0;0;0;False
1050;22,77409;32;23;50;0;0;0;0;False
1055;22,85664;32;23;50;0;0;0;0;False
1060;22,93848;32;23;50;0;0;0;0;False
1065;23,0231;32;23;50;0;0;0;0;False
1070;23,10531;32;23;50;0;0;0;0;False
1075;23,18974;32;23;50;0;0;0;0;False
1080;23,27275;32;23;50;0;0;0;0;False
1085;23,35567;32;23;50;0;0;0;0;False
1090;23,43909;32;23;50;0;0;0;0;False
1095;23,52182;32;23;50;0;0;0;0;False
1100;23,60692;32;23;50;0;0;0;0;False
1105;23,68919;32;23;50;0;0;0;0;False
1110;23,7727;32;23;50;0;0;0;0;False
1115;23,85487;32;23;50;0;0;0;0;False
1120;23,94021;32;23;50;0;0;0;0;False
1125;24,02283;32;23;50;0;0;0;0;False
1130;24,10542;32;23;50;0;0;0;0;False
1135;24,18974;32;23;50;0;0;0;0;False
1140;24,27229;32;23;50;0;0;0;0;False
1145;24,35502;32;23;50;0;0;0;0;False
1150;24,43859;32;23;50;0;0;0;0;False
1155;24,52226;32;23;50;0;0;0;0;False
1160;24,60688;32;23;50;0;0;0;0;False
1165;24,68956;32;23;50;0;0;0;0;False
1170;24,77328;32;23;50;0;0;0;0;False
1175;24,85473;32;23;50;0;0;0;0;False
1180;24,93919;32;23;50;0;0;0;0;False
1185;25,02322;32;23;50;0;0;0;0;False
1190;25,10569;32;23;50;0;0;0;0;False
1195;25,18962;32;23;50;0;0;0;0;False
1200;25,2729;32;23;50;0;0;0;0;False
1205;25,35533;32;23;50;0;0;0;0;False
1210;25,43937;32;23;50;0;0;0;0;False
1215;25,52201;32;23;50;0;0;0;0;False
1220;25,60494;32;23;50;0;0;0;0;False
1225;25,68976;32;23;50;0;0;0;0;False
1230;25,77203;32;23;50;0;0;0;0;False
1235;25,85536;32;23;50;0;0;0;0;False
1240;25,9403;32;23;50;0;0;0;0;False
1245;26,02178;32;23;50;0;0;0;0;False
1250;26,10556;32;23;50;0;0;0;0;False
1255;26,18978;32;23;50;0;0;0;0;False
1260;26,27314;32;23;50;0;0;0;0;False
1265;26,35693;32;23;50;0;0;0;0;False
1270;26,43927;32;23;50;0;0;0;0;False
1275;26,52299;32;23;50;0;0;0;0;False
1280;26,60569;32;23;50;0;0;0;0;False
1285;26,68819;32;23;50;0;0;0;0;False
1290;26,7717;32;23;50;0;0;0;0;False
1295;26,85571;32;23;50;0;0;0;0;False
1300;26,94011;32;23;50;0;0;0;0;False
1305;27,02324;32;23;50;0;0;0;0;False
1310;27,10644;32;23;50;0;0;0;0;False
1315;27,18886;32;23;50;0;0;0;0;False
1320;27,27258;32;23;50;0;0;0;0;False
1325;27,35615;32;23;50;0;0;0;0;False
1330;27,43856;32;23;50;0;0;0;0;False
1335;27,5219;32;23;50;0;0;0;0;False
1340;27,60519;32;23;50;0;0;0;0;False
1345;27,68948;32;23;50;0;0;0;0;False
1350;27,77252;32;23;50;0;0;0;0;False
1355;27,85642;32;23;50;0;0;0;0;False
1360;27,93946;32;23;50;0;0;0;0;False
1365;28,02212;32;23;50;0;0;0;0;False
1370;28,10498;32;23;50;0;0;0;0;False
1375;28,18831;32;23;50;0;0;0;0;False
1380;28,27142;32;23;50;0;0;0;0;False
1385;28,35622;32;23;50;0;0;0;0;False
1390;28,43916;32;23;50;0;0;0;0;False
1395;28,52197;32;23;50;0;0;0;0;False
1400;28,60538;32;23;50;0;0;0;0;False
1405;28,6882;32;23;50;0;0;0;0;False
1410;28,77293;32;23;50;0;0;0;0;False
1415;28,85482;32;23;50;0;0;0;0;False
1420;28,93957;32;23;50;0;0;0;0;False
1425;29,02312;32;23;50;0;0;0;0;False
1430;29,10598;32;23;50;0;0;0;0;False
1435;29,18929;32;23;50;0;0;0;0;False
1440;29,27252;32;23;50;0;0;0;0;False
1445;29,35654;32;23;50;0;0;0;0;False
1450;29,44014;32;23;50;0;0;0;0;False
1455;29,52394;32;23;50;0;0;0;0;False
1460;29,60611;32;23;50;0;0;0;0;False
1465;29,69139;32;23;50;0;0;0;0;False
1470;29,77221;32;23;50;0;0;0;0;False
1475;29,85604;32;23;50;0;0;0;0;False
1480;29,94073;32;23;50;0;0;0;0;False
1485;30,02368;32;23;50;0;0;0;0;False
1490;30,10567;32;23;50;0;0;0;0;False
1495;30,18896;32;23;50;0;0;0;0;False
1500;30,27275;32;23;50;0;0;0;0;False
1505;30,35624;32;23;50;0;0;0;0;False
1510;30,43964;32;23;50;0;0;0;0;False
1515;30,52344;32;23;50;0;0;0;0;False
1520;30,60605;32;23;50;0;0;0;0;False
1525;30,68905;32;23;50;0;0;0;0;False
1530;30,77209;32;23;50;0;0;0;0;False
1535;30,8547;32;23;50;0;0;0;0;False
1540;30,9386;32;23;50;0;0;0;0;False
1545;31,02183;32;23;50;0;0;0;0;False
1550;31,10523;32;23;50;0;0;0;0;False
1555;31,18975;32;23;50;0;0;0;0;False
1560;31,27207;32;23;50;0;0;0;0;False
1565;31,35546;32;23;50;0;0;0;0;False
1570;31,4385;32;23;50;0;0;0;0;False
1575;31,52155;32;23;50;0;0;0;0;False
1580;31,6064;32;23;50;0;0;0;0;False
1585;31,68937;32;23;50;0;0;0;0;False
1590;31,77184;32;23;50;0;0;0;0;False
1595;31,85572;32;23;50;0;0;0;0;False
1600;31,93932;32;23;50;0;0;0;0;False
1605;32,02325;32;23;50;0;0;0;0;False
1610;32,10627;32;23;50;0;0;0;0;False
1615;32,18981;32;23;50;0;0;0;0;False
1620;32,27276;32;23;50;0;0;0;0;False
1625;32,35562;32;23;50;0;0;0;0;False
1630;32,43861;32;23;50;0;0;0;0;False
1635;32,52325;32;23;50;0;0;0;0;False
1640;32,60609;32;23;50;0;0;0;0;False
1645;32,68869;32;23;50;0;0;0;0;False
1650;32,77243;32;23;50;0;0;0;0;False
1655;32,85597;32;23;50;0;0;0;0;False
1660;32,93872;32;23;50;0;0;0;0;False
1665;33,02282;32;23;50;0;0;0;0;False
1670;33,1061;32;23;50;0;0;0;0;False
1675;33,18877;32;23;50;0;0;0;0;False
1680;33,2734;32;23;50;0;0;0;0;False
1685;33,35619;32;23;50;0;0;0;0;False
1690;33,67186;32;23;50;0;0;0;0;False
1695;33,74871;32;23;50;0;0;0;0;False
1700;33,83079;32;23;50;0;0;0;0;False
1705;33,91451;32;23;50;0;0;0;0;False
1710;33,99841;32;23;50;0;0;0;0;False
1715;34,08008;32;23;50;0;0;0;0;False
1720;34,16449;32;23;50;0;0;0;0;False
1725;34,25106;32;23;50;0;0;0;0;False
1730;34,33219;32;23;50;0;0;0;0;False
1735;34,41523;32;23;50;0;0;0;0;False
1740;34,49728;32;23;50;0;0;0;0;False
1745;34,5831;32;23;50;0;0;0;0;False
1750;34,66545;32;23;50;0;0;0;0;False
1755;34,74843;32;23;50;0;0;0;0;False
1760;34,83205;32;23;50;0;0;0;0;False
1765;34,91524;32;23;50;0;0;0;0;False
1770;34,9975;32;23;50;0;0;0;0;False
1775;35,08252;32;23;50;0;0;0;0;False
1780;35,16581;32;23;50;0;0;0;0;False
1785;35,24714;32;23;50;0;0;0;0;False
1790;35,33226;32;23;50;0;0;0;0;False
1795;35,41557;32;23;50;0;0;0;0;False
1800;35,49889;32;23;50;0;0;0;0;False
1805;35,58002;32;23;50;0;0;0;0;False
1810;35,66557;32;23;50;0;0;0;0;False
1815;35,74783;32;23;50;0;0;0;0;False
1820;35,83166;32;23;50;0;0;0;0;False
1825;35,91528;32;23;50;0;0;0;0;False
1830;35,99748;32;23;50;0;0;0;0;False
1835;36,0821;32;23;50;0;0;0;0;False
1840;36,16486;32;23;50;0;0;0;0;False
1845;36,2477;32;23;50;0;0;0;0;False
1850;36,33182;32;23;50;0;0;0;0;False
1855;36,41465;32;23;50;0;0;0;0;False
1860;36,49785;32;23;50;0;0;0;0;False
1865;36,58171;32;23;50;0;0;0;0;False
1870;36,66527;32;23;50;0;0;0;0;False
1875;36,74866;32;23;50;0;0;0;0;False
1880;36,83062;32;23;50;0;0;0;0;False
1885;36,91525;32;23;50;0;0;0;0;False
1890;36,99837;32;23;50;0;0;0;0;False
1895;37,08192;32;23;50;0;0;0;0;False
1900;37,16579;32;23;50;0;0;0;0;False
1905;37,24881;32;23;50;0;0;0;0;False
1910;37,33123;32;23;50;0;0;0;0;False
1915;37,41393;32;23;50;0;0;0;0;False
1920;37,49912;32;23;50;0;0;0;0;False
1925;37,58169;32;23;50;0;0;0;0;False
1930;37,66455;32;23;50;0;0;0;0;False
1935;37,74713;32;23;50;0;0;0;0;False
1940;37,83221;32;23;50;0;0;0;0;False
1945;37,91415;32;23;50;0;0;0;0;False
1950;37,99805;32;23;50;0;0;0;0;False
1955;38,08104;32;23;50;0;0;0;0;False
1960;38,16542;32;23;50;0;0;0;0;False
1965;38,24842;32;23;50;0;0;0;0;False
1970;38,33044;32;23;50;0;0;0;0;False
1975;38,41365;32;23;50;0;0;0;0;False
1980;38,49783;32;23;50;0;0;0;0;False
1985;38,58179;32;23;50;0;0;0;0;False
1990;38,66394;32;23;50;0;0;0;0;False
1995;38,74743;32;23;50;0;0;0;0;False
2000;38,83052;32;23;50;0;0;0;0;False
2005;38,9146;32;23;50;0;0;0;0;False
2010;38,99907;32;23;50;0;0;0;0;False
2015;39,08104;32;23;50;0;0;0;0;False
2020;39,16467;32;23;50;0;0;0;0;False
2025;39,24915;32;23;50;0;0;0;0;False
2030;39,3313;32;23;50;0;0;0;0;False
2035;39,41394;32;23;50;0;0;0;0;False
2040;39,49725;32;23;50;0;0;0;0;False
2045;39,58136;32;23;50;0;0;0;0;False
2050;39,66428;32;23;50;0;0;0;0;False
2055;39,74743;32;23;50;0;0;0;0;False
2060;39,83192;32;23;50;0;0;0;0;False
2065;39,91507;32;23;50;0;0;0;0;False
2070;39,99731;32;23;50;0;0;0;0;False
2075;40,08187;32;23;50;0;0;0;0;False
2080;40,16532;32;23;50;0;0;0;0;False
2085;40,2478;32;23;50;0;0;0;0;False
2090;40,33062;32;23;50;0;0;0;0;False
2095;40,41118;32;23;50;0;0;0;0;False
2100;40,50062;32;23;50;0;0;0;0;False
2105;40,58234;32;23;50;0;0;0;0;False
2110;40,66575;32;23;50;0;0;0;0;False
2115;40,74734;32;23;50;0;0;0;0;False
2120;40,83142;32;23;50;0;0;0;0;False
2125;40,91407;32;23;50;0;0;0;0;False
2130;40,99737;32;23;50;0;0;0;0;False
2135;41,08191;32;23;50;0;0;0;0;False
2140;41,16399;32;23;50;0;0;0;0;False
2145;41,24707;32;23;50;0;0;0;0;False
2150;41,33092;32;23;50;0;0;0;0;False
2155;41,41464;32;23;50;0;0;0;0;False
2160;41,49901;32;23;50;0;0;0;0;False
2165;41,5816;32;23;50;0;0;0;0;False
2170;41,66424;32;23;50;0;0;0;0;False
2175;41,74779;32;23;50;0;0;0;0;False
2180;41,83146;32;23;50;0;0;0;0;False
2185;41,91428;32;23;50;0;0;0;0;False
2190;41,99723;32;23;50;0;0;0;0;False
2195;42,08109;32;23;50;0;0;0;0;False
2200;42,16552;32;23;50;0;0;0;0;False
2205;42,24716;32;23;50;0;0;0;0;False
2210;42,33099;32;23;50;0;0;0;0;False
2215;42,41479;32;23;50;0;0;0;0;False
2220;42,49689;32;23;50;0;0;0;0;False
2225;42,58081;32;23;50;0;0;0;0;False
2230;42,66471;32;23;50;0;0;0;0;False
2235;42,74837;32;23;50;0;0;0;0;False
2240;42,83021;32;23;50;0;0;0;0;False
2245;42,91487;32;23;50;0;0;0;0;False
2250;42,99818;32;23;50;0;0;0;0;False
2255;43,08319;32;23;50;0;0;0;0;False
2260;43,16404;32;23;50;0;0;0;0;False
2265;43,24848;32;23;50;0;0;0;0;False
2270;43,33063;32;23;50;0;0;0;0;False
2275;43,41419;32;23;50;0;0;0;0;False
2280;43,49821;32;23;50;0;0;0;0;False
2285;43,58126;32;23;50;0;0;0;0;False
2290;43,66565;32;23;50;0;0;0;0;False
2295;43,7484;32;23;50;0;0;0;0;False
2300;43,83205;32;23;50;0;0;0;0;False
2305;43,91479;32;23;50;0;0;0;0;False
2310;43,99878;32;23;50;0;0;0;0;False
2315;44,0803;32;23;50;0;0;0;0;False
2320;44,16484;32;23;50;0;0;0;0;False
2325;44,24883;32;23;50;0;0;0;0;False
2330;44,33205;32;23;50;0;0;0;0;False
2335;44,41573;32;23;50;0;0;0;0;False
2340;44,49714;32;23;50;0;0;0;0;False
2345;44,58164;32;23;50;0;0;0;0;False
2350;44,66626;32;23;50;0;0;0;0;False
2355;44,74746;32;23;50;0;0;0;0;False
2360;44,83047;32;23;50;0;0;0;0;False
2365;44,9141;32;23;50;0;0;0;0;False
2370;44,99824;32;23;50;0;0;0;0;False
2375;45,08151;32;23;50;0;0;0;0;False
2380;45,16487;32;23;50;0;0;0;0;False
2385;45,24765;32;23;50;0;0;0;0;False
2390;45,33046;32;23;50;0;0;0;0;False
2395;45,4145;32;23;50;0;0;0;0;False
2400;45,4972;32;23;50;0;0;0;0;False
2405;45,58123;32;23;50;0;0;0;0;False
2410;45,66606;32;23;50;0;0;0;0;False
2415;45,74961;32;23;50;0;0;0;0;False
2420;45,83257;32;23;50;0;0;0;0;False
2425;45,91526;32;23;50;0;0;0;0;False
2430;45,99774;32;23;50;0;0;0;0;False
2435;46,08072;32;23;50;0;0;0;0;False
2440;46,16424;32;23;50;0;0;0;0;False
2445;46,24846;32;23;50;0;0;0;0;False
2450;46,33217;32;23;50;0;0;0;0;False
2455;46,41431;32;23;50;0;0;0;0;False
2460;46,49805;32;23;50;0;0;0;0;False
2465;46,58229;32;23;50;0;0;0;0;False
2470;46,66515;32;23;50;0;0;0;0;False
2475;46,74865;32;23;50;0;0;0;0;False
2480;46,83035;32;23;50;0;0;0;0;False
2485;46,9157;32;23;50;0;0;0;0;False
2490;46,9984;32;23;50;0;0;0;0;False
2495;47,08221;32;23;50;0;0;0;0;False
2500;47,16513;32;23;50;0;0;0;0;False
2505;47,24741;32;23;50;0;0;0;0;False
2510;47,33229;32;23;50;0;0;0;0;False
2515;47,41522;32;23;50;0;0;0;0;False
2520;47,49773;32;23;50;0;0;0;0;False
2525;47,5809;32;23;50;0;0;0;0;False
2530;47,66453;32;23;50;0;0;0;0;False
2535;47,74778;32;23;50;0;0;0;0;False
2540;47,83015;32;23;50;0;0;0;0;False
2545;47,91446;32;23;50;0;0;0;0;False
2550;47,99697;32;23;50;0;0;0;0;False
2555;48,08078;32;23;50;0;0;0;0;False
2560;48,16554;32;23;50;0;0;0;0;False
2565;48,24813;32;23;50;0;0;0;0;False
2570;48,33207;32;23;50;0;0;0;0;False
2575;48,41485;32;23;50;0;0;0;0;False
2580;48,49753;32;23;50;0;0;0;0;False
2585;48,58172;32;23;50;0;0;0;0;False
2590;48,66456;32;23;50;0;0;0;0;False
2595;48,74821;32;23;50;0;0;0;0;False
2600;48,83179;32;23;50;0;0;0;0;False
2605;48,91413;32;23;50;0;0;0;0;False
2610;48,99867;32;23;50;0;0;0;0;False
2615;49,08125;32;23;50;0;0;0;0;False
2620;49,16516;32;23;50;0;0;0;0;False
2625;49,24728;32;23;50;0;0;0;0;False
2630;49,33138;32;23;50;0;0;0;0;False
2635;49,41362;32;23;50;0;0;0;0;False
2640;49,4984;32;23;50;0;0;0;0;False
2645;49,58089;32;23;50;0;0;0;0;False
2650;49,66384;32;23;50;0;0;0;0;False
2655;49,74757;32;23;50;0;0;0;0;False
2660;49,83057;32;23;50;0;0;0;0;False
2665;49,91364;32;23;50;0;0;0;0;False
2670;49,99763;32;23;50;0;0;0;0;False
2675;50,08068;32;23;50;0;0;0;0;False
2680;50,16378;32;23;50;0;0;0;0;False
2685;50,24723;32;23;50;0;0;0;0;False
2690;50,33117;32;23;50;0;0;0;0;False
2695;50,41531;32;23;50;0;0;0;0;False
2700;50,49704;32;23;50;0;0;0;0;False
2705;50,58102;32;23;50;0;0;0;0;False
2710;50,66529;32;23;50;0;0;0;0;False
2715;50,74693;32;23;50;0;0;0;0;False
2720;50,83104;32;23;50;0;0;0;0;False
2725;50,91359;32;23;50;0;0;0;0;False
2730;50,9977;32;23;50;0;0;0;0;False
2735;51,0808;32;23;50;0;0;0;0;False
2740;51,16477;32;23;50;0;0;0;0;False
2745;51,24886;32;23;50;0;0;0;0;False
2750;51,33125;32;23;50;0;0;0;0;False
2755;51,41532;32;23;50;0;0;0;0;False
2760;51,49841;32;23;50;0;0;0;0;False
2765;51,58145;32;23;50;0;0;0;0;False
2770;51,66374;32;23;50;0;0;0;0;False
2775;51,74809;32;23;50;0;0;0;0;False
2780;51,83048;32;23;50;0;0;0;0;False
2785;51,91529;32;23;50;0;0;0;0;False
2790;51,99729;32;23;50;0;0;0;0;False
2795;52,08176;32;23;50;0;0;0;0;False
2800;52,16427;32;23;50;0;0;0;0;False
2805;52,24769;32;23;50;0;0;0;0;False
2810;52,33033;32;23;50;0;0;0;0;False
2815;52,41589;32;23;50;0;0;0;0;False
2820;52,49741;32;23;50;0;0;0;0;False
2825;52,58076;32;23;50;0;0;0;0;False
2830;52,66475;32;23;50;0;0;0;0;False
2835;52,74853;32;23;50;0;0;0;0;False
2840;52,8315;32;23;50;0;0;0;0;False
2845;52,91367;32;23;50;0;0;0;0;False
2850;52,99974;32;23;50;0;0;0;0;False
2855;53,08032;32;23;50;0;0;0;0;False
2860;53,16549;32;23;50;0;0;0;0;False
2865;53,24831;32;23;50;0;0;0;0;False
2870;53,33232;32;23;50;0;0;0;0;False
2875;53,41367;32;23;50;0;0;0;0;False
2880;53,49776;32;23;50;0;0;0;0;False
2885;53,58217;32;23;50;0;0;0;0;False
2890;53,6647;32;23;50;0;0;0;0;False
2895;53,7502;32;23;50;0;0;0;0;False
2900;53,83052;32;23;50;0;0;0;0;False
2905;53,91504;32;23;50;0;0;0;0;False
2910;53,99831;32;23;50;0;0;0;0;False
2915;54,08174;32;23;50;0;0;0;0;False
2920;54,16608;32;23;50;0;0;0;0;False
2925;54,2485;32;23;50;0;0;0;0;False
2930;54,33014;32;23;50;0;0;0;0;False
2935;54,41464;32;23;50;0;0;0;0;False
