frame;timestamp;x;y;z;rotX;rotY;rotZ;speed;hasSpringJoint
305;10,59088;-84;31;53;0;0;0;0;False
310;10,67967;-84;31;53;0;0;0;0;False
315;10,75915;-84;31;53;0;0;0;0;False
320;10,84418;-84;31;53;0;0;0;0;False
325;10,92774;-84;31;53;0;0;0;0;False
330;11,01081;-84;31;53;0;0;0;0;False
335;11,09246;-84;31;53;0;0;0;0;False
340;11,17505;-84;31;53;0;0;0;0;False
345;11,25452;-84;31;53;0;0;0;0;False
350;11,34511;-84;31;53;0;0;0;0;False
355;11,42736;-84;31;53;0;0;0;0;False
360;11,50917;-84;31;53;0;0;0;0;False
365;11,59108;-84;31;53;0;0;0;0;False
370;11,67749;-84;31;53;0;0;0;0;False
375;11,75866;-84;31;53;0;0;0;0;False
380;11,84067;-84;31;53;0;0;0;0;False
385;11,92566;-84;31;53;0;0;0;0;False
390;12,01236;-84;31;53;0;0;0;0;False
395;12,08887;-84;31;53;0;0;0;0;False
400;12,17423;-84;31;53;0;0;0;0;False
405;12,25568;-84;31;53;0;0;0;0;False
410;12,34149;-84;31;53;0;0;0;0;False
415;12,42123;-84;31;53;0;0;0;0;False
420;12,50784;-84;31;53;0;0;0;0;False
425;12,58825;-84;31;53;0;0;0;0;False
430;12,67249;-84;31;53;0;0;0;0;False
435;12,75767;-84;31;53;0;0;0;0;False
440;12,83961;-84;31;53;0;0;0;0;False
445;12,92926;-84;31;53;0;0;0;0;False
450;13,01507;-84;31;53;0;0;0;0;False
455;13,09677;-84;31;53;0;0;0;0;False
460;13,17882;-84;31;53;0;0;0;0;False
465;13,27372;-84;31;53;0;0;0;0;False
470;13,35318;-84;31;53;0;0;0;0;False
475;13,44417;-84;31;53;0;0;0;0;False
480;13,52606;-84;31;53;0;0;0;0;False
485;13,61364;-84;31;53;0;0;0;0;False
490;13,69798;-84;31;53;0;0;0;0;False
495;13,78104;-84;31;53;0;0;0;0;False
500;13,86469;-84;31;53;0;0;0;0;False
505;13,94512;-84;31;53;0;0;0;0;False
510;14,02763;-84;31;53;0;0;0;0;False
515;14,11206;-84;31;53;0;0;0;0;False
520;14,19853;-84;31;53;0;0;0;0;False
525;14,28156;-84;31;53;0;0;0;0;False
530;14,36091;-84;31;53;0;0;0;0;False
535;14,44802;-84;31;53;0;0;0;0;False
540;14,52915;-84;31;53;0;0;0;0;False
545;14,61108;-84;31;53;0;0;0;0;False
550;14,69551;-84;31;53;0;0;0;0;False
555;14,77905;-84;31;53;0;0;0;0;False
560;14,8616;-84;31;53;0;0;0;0;False
565;14,94814;-84;31;53;0;0;0;0;False
570;15,03183;-84;31;53;0;0;0;0;False
575;15,11532;-84;31;53;0;0;0;0;False
580;15,19901;-84;31;53;0;0;0;0;False
585;15,2803;-84;31;53;0;0;0;0;False
590;15,3625;-84;31;53;0;0;0;0;False
595;15,44759;-84;31;53;0;0;0;0;False
600;15,52974;-84;31;53;0;0;0;0;False
605;15,6126;-84;31;53;0;0;0;0;False
610;15,69398;-84;31;53;0;0;0;0;False
615;15,78077;-84;31;53;0;0;0;0;False
620;15,85924;-84;31;53;0;0;0;0;False
625;15,94401;-84;31;53;0;0;0;0;False
630;16,0322;-84;31;53;0;0;0;0;False
635;16,11265;-84;31;53;0;0;0;0;False
640;16,19745;-84;31;53;0;0;0;0;False
645;16,27812;-84;31;53;0;0;0;0;False
650;16,36327;-84;31;53;0;0;0;0;False
655;16,44874;-84;31;53;0;0;0;0;False
660;16,5291;-84;31;53;0;0;0;0;False
665;16,61398;-84;31;53;0;0;0;0;False
670;16,69978;-84;31;53;0;0;0;0;False
675;16,77824;-84;31;53;0;0;0;0;False
680;16,8629;-84;31;53;0;0;0;0;False
685;16,94682;-84;31;53;0;0;0;0;False
690;17,02855;-84;31;53;0;0;0;0;False
695;17,1151;-84;31;53;0;0;0;0;False
700;17,19501;-84;31;53;0;0;0;0;False
705;17,2774;-84;31;53;0;0;0;0;False
710;17,36269;-84;31;53;0;0;0;0;False
715;17,44583;-84;31;53;0;0;0;0;False
720;17,52656;-84;31;53;0;0;0;0;False
725;17,61354;-84;31;53;0;0;0;0;False
730;17,69542;-84;31;53;0;0;0;0;False
735;17,78307;-84;31;53;0;0;0;0;False
740;17,86072;-84;31;53;0;0;0;0;False
745;17,9465;-84;31;53;0;0;0;0;False
750;18,02676;-84;31;53;0;0;0;0;False
755;18,1159;-84;31;53;0;0;0;0;False
760;18,19457;-84;31;53;0;0;0;0;False
765;18,27771;-84;31;53;0;0;0;0;False
770;18,36551;-84;31;53;0;0;0;0;False
775;18,44855;-84;31;53;0;0;0;0;False
780;18,52722;-84;31;53;0;0;0;0;False
785;18,61598;-84;31;53;0;0;0;0;False
790;18,69686;-84;31;53;0;0;0;0;False
795;18,77975;-84;31;53;0;0;0;0;False
800;18,86548;-84;31;53;0;0;0;0;False
805;18,94834;-84;31;53;0;0;0;0;False
810;19,03041;-84;31;53;0;0;0;0;False
815;19,11578;-84;31;53;0;0;0;0;False
820;19,19613;-84;31;53;0;0;0;0;False
825;19,28201;-84;31;53;0;0;0;0;False
830;19,36329;-84;31;53;0;0;0;0;False
835;19,44407;-84;31;53;0;0;0;0;False
840;19,53153;-84;31;53;0;0;0;0;False
845;19,60905;-84;31;53;0;0;0;0;False
850;19,69423;-84;31;53;0;0;0;0;False
855;19,77772;-84;31;53;0;0;0;0;False
860;19,86182;-84;31;53;0;0;0;0;False
865;19,94632;-84;31;53;0;0;0;0;False
870;20,02846;-84;31;53;0;0;0;0;False
875;20,11444;-84;31;53;0;0;0;0;False
880;20,19908;-84;31;53;0;0;0;0;False
885;20,27848;-84;31;53;0;0;0;0;False
890;20,36432;-84;31;53;0;0;0;0;False
